;description;lien
299;"شهادة أن لا إله إلا الله: معناها وفضلها وشروطها ونواقضها للشيخ صالح سندي (أستاذ بالجامعة الإسلامية بالمدينة المنورة و مدرس بالمسجد النبوي)
";https://www.sifatusafwa.com/ar/العقيدة/shahaadatu-an-laa-ilaaha-illa-allaah-saalih-as-sindee.html
300;"شرح الشيخ عبد الرزاق البدر على القواعد الأربع للإمام محمد بن عبد الوهاب
";https://www.sifatusafwa.com/ar/العقيدة/sharh-al-qawa-id-al-arba-shaykh-abdurrazzaq-al-badr.html
301;"شرح الشيخ عبد الرزاق البدر على الأصول الستة للإمام محمد بن عبد الوهاب
";https://www.sifatusafwa.com/ar/العقيدة/sharh-al-usul-as-sittah-shaykh-abdurrazzaq-al-badr.html
302;"شرح الشيخ محمد أمان الجامي على العقيدة التدمرية لشيخ الإسلام ابن تيمية
طبعة سعودية رائعة معتمدة
";https://www.sifatusafwa.com/ar/العقيدة/sharh-at-tadmuriah-li-ibn-taymiyyah-shaykh-muhammad-aman-al-jami.html
303;" شرح نجم الدين عبد الرحمن بن عبد الله الخونجي (663 هـ) على كتاب معالم أصول الدين لفخر الدين الرازي (606 هـ)
كتاب في العقيدة, و الإمام الفخر الرازي كان من كبار الأشاعرة في العقيدة ففي هذا الكتاب مسائل عديدة تخالف عقيدة أهل السنة و الجماعة
طبعة جميلة محققة قوبل على ثلاث نسخ خطية مع تصحيح متن المعالم كاملا على نسخ خطية و مطبوعة
";https://www.sifatusafwa.com/ar/العقيدة/sharh-kitab-ma-alim-usul-ad-din-lil-imam-fakhr-ad-din-ar-razi-606h.html
304;"شرح الشيخ صالح الفوزان على نواقض الإسلام للإمام المجدد محمد بن عبد الوهاب
طبعة سعودية عالية الجودة
";https://www.sifatusafwa.com/ar/العقيدة/sharh-nawaqid-al-islam-al-fawzan.html
305;"شرح الشيخ عبد الرزاق البدر على نواقض الإسلام للإمام محمد بن عبد الوهاب
";https://www.sifatusafwa.com/ar/العقيدة/sharh-nawaqid-al-islam-shaykh-abdurrazzaq-al-badr.html
306;"Imam As-Safarini is the author of a well-known and often explained Aqida and his commentary entitled Lawami' al-Anwar. Although a Hanbali of Madhhab, many Salafi authors disagree with some of his positions, particularly the inclusion of the Asharis and Maturidis among Ahl as-Sunnah.
This book gathers the annotations of the scholars Abu Btayn, Sulayman ibn Sahman and as-Sa'di.
At the end of the book is a small epistle on Imam Safarini's position on the Da'wah of Muhammad ibn Abdelwahhab. 
";https://www.sifatusafwa.com/ar/العقيدة/ta-qibat-ulema-aba-butayn-ibn-samhan-as-sa-di-ala-imam-as-safarini.html
307;"الكتاب الذي بين أيدينا عبارة عن موسوعة ضمت صفات الله تبارك وتعالى التي وردت في كتاب الله وسنة رسوله صلى الله عليه وسلم, حيث أنه ومع كثرة الكتب التي أفردت أسماء الله تبارك وتعالى بالذكر والإحصاء والشرح إلا أنه لم يوجد كتاب خص الصفات بالذكر والإحصاء على معتقد أهل السنة والجماعة
الكتاب بدأه المؤلف بأربعة مباحث: أول هذه المباحث تناول الفرق بين الصفة والوصف والنعت والاسم, تلى ذلك مبحث ثانٍ استعرض فيه المؤلف إحدى وعشرين قاعدة عامة من قواعد الصفات, أما أنواع الصفات فقد أفردها بالحديث في مبحث ثالث, بعد ذلك أتى المؤلف بمبحث رابع تناول فيه مجموعة من الثمرات المجنية من الإيمان بصفات الله تبارك وتعالى. ليفتتح بعد ذلك الصفات المجموعة والتي رتبها على حروف الهجاء , وذكر أدلتها من الكتاب والسنة الصحيحة, ومن كلام السلف, وقد اشترط المؤلف على نفسه ألا يورد في هذا الكتاب إلا ما صح من الأحاديث, وأن يكتفي بما روي في الصحيحين أو أحدهما مما تثبت به الصفة فإن لم يجد أورد من غيرهما حديثاً أو أكثر, كما اشترط ألا يثبت من الصفات إلا ما أثبته سلف الأمة إلا أن يكون دليلها ظاهر الدلالة
وقد أحصى جميع الصفات الذاتية خبرية كانت أو سمعية عقلية, كما أحصى جميع الصفات المشتقة من أسماء الله تعالى الذاتية منها والفعلية, وجميع الصفات الفعلية الخبرية وبعضاً من الصفات السمعية. وأورد ما ليس بصفة ويصح الإخبار عن الله به, وما ليس بصفة ويصح الإخبار عن الله به بعد التفصيل, وما ثبتت إضافته إلى الله عز وجل وظنه بعضهم إضافة صفة إلى موصوف, كما قام بتحرير بعض المسائل التي وقع فيها الخلاف من قديم
بقي أن ننوه أن المؤلف قد أضاف في هذه الطبعة عدداً من الصفات كصفة الاطلاع والإعراض والساعد وغيرها, كما أضاف بعضاً مما عده بعض أهل العلم  صفات وهو ليس كذلك, وإن كان بعضه يصح الإخبار به عن الله, كما أعاد تخريج جميع أحاديث الكتاب
والكتاب يعد موسوعة حوت قرابة 250 صفة من صفات الله تبارك وتعالى التي ذكرت في الكتاب والسنة
";https://www.sifatusafwa.com/ar/العقيدة/the-attributes-of-allah-in-the-quran-and-the-sunnah-harakat.html
308;"إذا درسنا سيرة السلف وجدنا العجائب والغرائب من الخبر الصادق، ووجدنا عندهم حقائق هي في مشهودنا ومعهودنا في يومنا هذا تشبه الأساطير، وما هي من الأساطير، ولـكنـها من الحقائق. وإن مشهودنا عَـكَسَ علينا فيها هذا البعد؛ لأن الإنسان يحكم من منظوره أو معلومه، فإذا كان منظوره ضيِّـقًا، أو معلومه قاصرًا، حكَم من منظوره أو معلومه؛ فكان حكمه أبترَ ناقصًا أشلَّ، وهكذا الأمر لكثير من قضايا السلف التي كانوا فيها أعاجيب بالخير وسبَّـاقي غايات وأصحاب آيات في هذا المقام
";https://www.sifatusafwa.com/ar/العقيدة/the-causes-of-wonders-among-the-salafs-abdul-fattah-abu-ghuddah.html
309;"يجمع هذا الكتاب رسالتين
الأحاديث الواردة في تحذير النبي صلى الله عليه وسلم أمته من الشرك, و أن بعضهم يعود إليه
التبرك بآثار النبي صلى الله عليه وسلم
طبعة سعودية جميلة
";https://www.sifatusafwa.com/ar/العقيدة/the-hadiths-concerning-the-warning-against-shirk.html
310;"اعلم أن كون الموتى يسمعون أو لا يسمعون إنما هو أمر غيبي من أمور البرزخ التي لا يعلمها إلا الله عز وجل فلا يجوز الخوض فيه بالأقيسة والآراء وإنما يوقف فيه مع النص إثباتا ونفيا وسترى المؤلف رحمه الله تعالى ذكر في الفصل الأول كلام الحنفية في أنهم لا يسمعون وفي الفصل الثاني نقل عن غيرهم مثله وحكى عن غير هؤلاء أنهم يسمعون وليس يهمني أن هؤلاء قلة وأولئك الكثرة فالحق لا يعرف بالكثرة ولا بالقلة وإنما بدليله الثابت في الكتاب والسنة مع التفقه فيهما وهذا ما أنا بصدده إن شاء الله تعالى
طبعة محققة و مخرجة بتحقيق و تخريج الشيخ الألباني
";https://www.sifatusafwa.com/ar/العقيدة/الآيات-البينات-في-عدم-سماع-الأموات-نعمان-بن-محمود-الألوسي.html
311;"جمع المؤلف في هذا الكتاب خمسا وعشرين نصيحة لطلبة العلم مع ذكر أحاديث و آثار عند كل نصيحة
طبعة جميلة
";https://www.sifatusafwa.com/ar/العلم-و-طلب-العلم/25-advices-for-students-of-knowledge-abu-abdillah-al-athari.html
312;"رسالة جميلة يذكر فيها المؤلف آداب طالب العلم التي ينبغي له أن يتخلق بها و كذلك سبل بنائه ورسوخه في العلم الشرعي
";https://www.sifatusafwa.com/ar/العلم-و-طلب-العلم/adab-talib-al-ilm-student-behavior-dr-ahmad-at-tayyar.html
313;"الجامع الصحيح لأحاديث العلم من الكتب الستة - تحتوي على 160 حديثا صحيحا مما وراه الأئمة الستة في كتبهم
طبعة تركية جيدة الجودة مخرجة و مشكولة الأحاديث - مع شرح لبعض غريب الحديث
";https://www.sifatusafwa.com/ar/العلم-و-طلب-العلم/al-jami-as-sahih-li-ahadith-al-ilm-min-al-kutub-as-sittah.html
314;"الكتاب من أوائل ما صنف في آداب طلاّب العلم وأخلاقهم ، وما يتعلق بالشيوخ والعلماء ، وما ينبغي لهم اتباعه مع طلابهم وأصحابهموهو كتاب رائع قيم في بابه فيه أبواب في : النية في طلب الحديث ، وما ينبغي للراوي والسامع أن يتميزا به من الأخلاق الشريفة ، وما يجب على الطالب من الاحتراف للعيال واكتساب الحلال ، وآداب طالب العلم وبكوره إلى المجالس ، ومشيه ... إلى آخر هذه الأبحاث التي هي من أجمع ما صنف في الباب
";https://www.sifatusafwa.com/ar/العلم-و-طلب-العلم/al-jami-li-akhlaq-ar-rawi-al-khatib-al-baghdadi.html#/30-edition-1_volume
