;description;lien
169;"L’histoire du début de la création et de la création de Adam -‘aleyhi Salam-
Ce livre contient tous les secrets et les faits qui entourent le miracle de la création, et les merveilles de la création, de la gestion et de la perfection divine présentes dans l’Univers.
Ce livre se distingue par l'exactitude des preuves, une réflexion basée sur une lecture complète du sujet et la discussion de questions cruciales liées à la création des cieux et de la terre, la création d'Adam -‘aleyhi Salam-, l'assignation des êtres humains à adorer ALLAH Le Tout-Puissant, la construction et le peuplement de la terre, la droiture sur la guidé et la vérité, la mise en garde contre la tentation de Satan, et d'autres questions concernant la foi, le Tawhid et les messages divins.
Ce très large ouvrage (+ de 1100 pages) livre se caractérise par un style facile et une présentation fluide, en s'appuyant sur des preuves et des textes assurément authentiques, tels que le Noble Coran, les nobles Hadiths et les Athar.
Tout cela avec des bouffées émotionnelles et des touches spirituelles qui font couler le nectar des mots dans le cœur, ainsi ce cœur planera dans un espace de clarté et de sérénité et se promènera dans la beauté de l'univers et ses secrets, tout en témoignant qu'il n'y a de divinité qu’Allah.
";https://www.sifatusafwa.com/fr/biographie-histoire/l-histoire-du-début-de-la-création-et-de-la-création-d-adam-sallabi.html
170;"Il s'agit d'une étude critique, analytique et bibliographique de ce qui a été écrit sur la biographie du Prophète -salla ALLAH ‘aleyhi wa sallam-, par les orientalistes, les chiites, les soufis, les philosophes, les marxistes arabes, les partisans de l'occidentalisation, les réformistes (occidentalisés) et les historiens (mécréants). L’auteur réfute de manière objective leurs écrits sur le Prophète -salla ALLAH ‘aleyhi wa sallam- et sa Sira et démontre les erreurs qui s’y trouvent.
Cette étude traite de l'approche correcte à utiliser dans l'étude de la biographie du Prophète, et comment en tirer profit, à travers un ensemble de règles qui sont au nombre de neuf règles, toutes indispensables pour quiconque étudie la biographie du Prophète.
Ce livre contient également un inventaire bibliographique de plus de 760 ouvrages et études dans les différentes sciences au service de la biographie du Prophète.
Il contient également les biographies de plus de 60 savants qui ont étudié la biographie du Prophète et l'histoire islamique de différentes manières et sous divers axes intellectuels et dogmatiques.
";https://www.sifatusafwa.com/fr/biographie-histoire/les-différentes-tendances-dans-l-etude-de-la-biographie-prophétique.html
171;"Superbe recherche, très bien construite et documentée, complète, qui retrace l'histoire du Hadith et de ses spécialistes en Andalousie. La période qui est prise en compte est de la conquête à la chute du Khilafah, soit jusqu'en 422 de l'hégire.
";https://www.sifatusafwa.com/fr/biographie-histoire/madrasah-al-hadith-fi-qurtubah-min-al-fath-ila-suqut-al-khilaf.html
172;"L’auteur dit dans la préface de son livre dans laquelle il explique la raison de son écriture: « …Afin de connaître l'élite des Compagnons dont les noms sont mentionnés dans les recueils de Hadiths, et dont les âges et les dates de décès sont mentionnés dans les livres d’histoire des grands savants spécialistes du Hadith, ces compagnons qui ont accompagné le Messager d’ALLAH et ont rapporté de lui des récits. »
Dans cet ouvrage l’auteur mentionne les vertus des Compagnons -qu’ALLAH les agrée- en commençant par les dix promis au Paradis, puis ceux qui se prénomment Muhammad comme le Prophète, puis il a classé le reste selon l’ordre des lettres du dictionnaire.
";https://www.sifatusafwa.com/fr/biographie-histoire/marifat-as-sahaabah-abu-naim-al-asbahani.html
173;"La science de ""Ac-Chama'il"" est une branche des sciences de la biographie du noble Prophète, qui examine les caractéristiques physiques et morales du Prophète -salla ALLAH ‘aleyi wa sallam- ainsi que ses qualités sublimes, ses attributs splendides, et ses nobles comportements.
Ce livre ""Nafh al-‘Arf ac-Chadhi fi Charh Chama'il at-Tirmidhi"" par son auteur ""Fayd ar-Rahman al-Haqqani"" est l'une des plus complètes, des plus riches et des plus fiables explications sur l’ouvrage de l’imam at-Tirmidhi ""Ac-Chama'il"". En effet, il commente en détails la chaine de transmission et le sens des Hadiths.
""Fayd ar-Rahman al-Haqqani"" est un auteur brillant, professeur de Hadith au Pakistan et un Muhaqquiq bien connu, dont la science, la morale et la vertu ont été attestées par plusieurs savants musulmans.
Il a diffusé le résumé de ses sciences dans cette explication magnifique et approfondie. Un ouvrage que tout musulman qui aime ALLAH et Son messager devrait avoir chez soi.
";https://www.sifatusafwa.com/fr/biographie-histoire/nafh-al-arf-ach-chadiy-fi-charh-chamail-at-tirmidhi-2-volumes.html
174;"La biographie des Prophètes par le Grand Imams du Tafsir, le Hafidh, l'Historien, Ibn Jarir at-Tabari.
Édition simple, avec le texte brut, belle qualité d'impression.
";https://www.sifatusafwa.com/fr/biographie-histoire/qassas-al-anbiya-de-l-imam-ibn-jarir-at-tabari.html
175;"Recueil du Hafidh as-Sakhawi rassemblant par ordre alphabétique les biographies des grands Pieux de notre Oumma parmi les savants et les Adorateurs connus, et les Imams dans le Zuhd et les grandes figures Soufis.
Édition vérifiée et annotée en 2 volumes, avec les Harakats en partie.
";https://www.sifatusafwa.com/fr/biographie-histoire/tabaqat-al-awlita-al-mukarramin-al-hafidh-as-sakhawi-902h.html
176;"Cette encyclopédie a pour but de mettre en valeur ces savants, de préserver leurs droits et leur estime, et de témoigner de la miséricorde qu’ALLAH Le Très Haut a faite à la communauté musulmane en ne la laissant pas sans mémorisateurs de la Sunnah du Prophète -salla ALLAH ‘aleyhi wa sallam- et sans mémorisateurs des Athars des Pieux Prédécesseurs.
L'encyclopédie n'aborde pas les biographies des savants des trois premiers siècles, du fait que dans le Manhaj Salafi ces savants sont bien connus et ont une haute autorité auprès de ceux qui les suivent dans le monde islamique.
Ce sont les biographies des savants à partir du 4ème siècle de l’hégire qui ont été choisies, car ce siècle coïncide avec le début de la propagation des hérésies et leur grand nombre d'adeptes.
Les biographies de cette encyclopédie se réfèrent aux grands ouvrages de base de biographies de savants, et les biographies concernées sont celles des savants du IVe siècle jusqu'au XIVe siècle de l’hégire. Tout ce qui concerne la conduite droite de chaque savant selon les règles du Manhaj a été tiré de ces biographies et mentionné dans cette encyclopédie.
L'encyclopédie contient les biographies de mille savants, réparties en trois volumes.
En annexe, se trouvent les biographies de gouverneurs qui ont soutenu le Madhab des Salaf, quant à ceux d'entre eux qui ont été décrits comme savants, leurs biographies ont été incluses au cœur même de l'encyclopédie.
Ce travail a duré cinq années, le Markaz Salat et ses responsables qui sont à l’origine de l’édition de ce livre, l’ont révisée, rectifiée et ont financé cet énorme travail.
";https://www.sifatusafwa.com/fr/biographies/a-lam-as-salafiyyin-1000-biographies-3-volumes-merkez-as-salaf.html
177;"Biographie d’un de nos Salafs les plus éminents, Abd Allah ibn al-Moubarak. Après avoir évoqué sa vie personnelle et son apprentissage, l’auteur cite aussi ses efforts fournis dans la défense de la Sounnah, et enfin il nous livre plusieurs de ses citations et poèmes emblématiques, ainsi que certaines des leçons que la vie de ce grand homme peut nous inspirer.
";https://www.sifatusafwa.com/fr/biographies/abdallah-ibn-moubarak-mohammed-matar-az-zahrani.html
178;"L'auteur a commencé par mentionner l'amour pour les Compagnons, leurs enfants, le respect que nous leur devons, ainsi que la nécessité de montrer leurs vertus et leurs grandes oeuvres.Le livre est divisé en trois parties:Première section: les fils des Mouhajir et leurs alliés.Section deux: Les fils d'Ansar et leurs alliés.Section trois: Les fils d'Ahl Al-Bayt (La maison du prophète, que la paix et la bénédiction d'Allah soient sur lui).L'auteur a conclu le livre avec un résumé de la recherche et deux index, l'un pour les sources et les références, et l'autre pour les sujets.Chaque biographie a été détaillée de la naissance à la mort, avec mention de leurs actes les plus importants, de leur excellente conduite et de leurs bonnes vertus.
L'auteur, qui s'est spécialisé dans les ouvrages biographiques, prend soin de citer ses sources. Enfin le texte bénéficie des harakat en partie.
";https://www.sifatusafwa.com/fr/biographies/abnaa-as-sahaabah-les-enfants-des-compagnons.html
179;"Excellente biographie du premier Calife et du meilleur des hommes de cette Oumma, Abu Bakr. La biographie est très bien construite, très instructive, facile à lire. Toutes les sources (de confiance uniquement) sont mentionnées en bas de page.
L’édition elle aussi est superbe, agréable à lire, soignée, et avec un design commun pour les 4 califes pour en faire une belle collection de biographies.
";https://www.sifatusafwa.com/fr/biographies/abou-bakr-as-siddiq-abd-as-sattar-al-cheikh.html
180;"Excellente biographie d'Abou Hanifah an-Nu'man ibn Thabit, le premier des Imams à partir desquels les 4 grandes écoles juridiques ont été bâties. La biographie est très bien construite, très instructive, facile à lire. Toutes les sources sont mentionnées en bas de page.
L’édition elle aussi est superbe, avec un design commun pour les 4 Imams pour en faire une belle collection de biographies.
";https://www.sifatusafwa.com/fr/biographies/abou-hanifah-sirah-a-immah-al-madhahib-al-arba-ah.html
181;"La vie, l’œuvre et le Fiqh du grand Imam des Salafs, Al-Imam, al-Muhaddith, al-Qudwah, Cheikh al-Haram, Abou Bakr Muhammad ibn Hussain al-Ajourri.
Il était véridique, très pieux, l'un des fervents défenseurs de la Sounna et de la Aqida authentique, Shafi'i de Madhhab (contrairement à ce que dit le chercheur, il est bien cité comme Shafi'i dans les Tabaqat Shafi'iyyah connues). Cependant comme tout grand Imam spécialiste dont le niveau atteint l'Ijtihad, il eut des avis divergents de son madhhab d'origine.
Le premier tiers du livre est consacré à sa biographie, puis le reste du livre traitent de ses Oussouls et ses avis dans différentes questions de Fiqh. Et pour chaque question l'auteur compare son avis avec les autres avis existants et donne l'avis prépondérant selon lui.
";https://www.sifatusafwa.com/fr/biographies/al-imam-al-ajoury-et-ses-opinions-dans-le-fiqh.html
182;"« Al-Isti’ab fi Ma’rifat al-Ashab » est un livre traitant de la biographie des Compagnons, écrit par al-Hafiz Abu ‘Umar Yusuf ibn ‘Abdillah al-Nimri, plus connu sous le nom d'Ibn ‘Abd al-Barr (368-463H).
Ce livre est considéré comme l'un des premiers livres écrits sur les Compagnons.
L'approche de l'auteur dans son livre est la suivante : il mentionne le compagnon, ceux qui ont rapporté de lui, quelques hadiths qu’il a rapporté du Messager d’Allah -paix et bénédictions sur lui-, et certaines informations le concernant, comme son âge, sa date de décès, etc.
Ibn ‘Abd al-Barr y a regroupé ce qu'il a pu réunir sur les Compagnons du Messager d’Allah -qu’Allah les agrée-.
Ibn Hazm al-Andalusi a loué l'intégralité des livres de son Cheikh Ibn ‘Abd al-Barr : ""Parmi ses écrits il y a son ouvrage sur les Compagnons « Al-Isti’ab » qui  mentionne les noms des Compagnons présents dans les chaines de transmission, dans les récits, et dans les ouvrages -qu’ALLAH les agrée-, en faisant pour chaque compagnon une biographie résumant ce qu’il a accompli, son statut et les informations intéressantes le concernant. Les noms des Compagnons sont classés selon les lettres du dictionnaire. Aucun de ses précurseurs n'a écrit un livre semblable à celui-ci, malgré les nombreux ouvrages écrits sur ce sujet.""
Edition en 3 tomes contenant également l'ouvrage ""Al-Inbah 'ala Qabail ar-Ruwat"" de Ibn Abd al-Barr également et ""Al-Istidrak 'ala al-Isti'ab"" de Ibn al-Amin (529H) (les biographies de Compagnons que l'imam Ibn Abd al-Barr n'a pas mentionnées).
";https://www.sifatusafwa.com/fr/biographies/al-isti-ab-fi-ma-rifah-al-ashab-hafidh-ibn-abdil-barr.html
183;"« Les Muhaddithun parmi le groupe « les Gens du Hadith » en Inde et leurs efforts pour le Hadith Prophétique »
Au début de ce livre, l'auteur présente le groupe ""Ahl al-Hadith"" avec une longue présentation: ce groupe est apparu à la fin du XIIIe siècle AH en Inde, et est connu pour son appel à mettre en application le Coran et la Sunnah, à abandonner le suivi aveugle, à raviver les Sunan délaissées et à mettre fin aux innovations religieuses et aux superstitions répandues chez les musulmans de ce pays.
Puis l’auteur du livre a rédigé des biographies de nombreux savants du hadith appartenant à ce groupe, et a loué leurs efforts scientifiques dans le domaine du Hadith prophétique à travers l'enseignement, l’écriture d’ouvrages, l'explication, la vérification et la traduction.
Il s'est ensuite plus particulièrement occupé des biographies de six des plus grands et des plus célèbres Muhaddithin qui appartiennent à ce groupe, qui ont apporté une contribution scientifique efficace au service du Hadith prophétique dans tous ses aspects, ainsi qu'à la réalisation de la renaissance de la science du Hadith dans ce pays.
Ces six savants du Hadith sont : Al-Amir Siddiq Hassan Khan al-Qinnuji – Cheikh Muhammed Nadhir Hussein ad-Dahlawi – Cheikh Shams al-Haqq al-‘Adhim Abaadi – Cheikh Wahid az-Zamaan al-Laknawi – Cheikh Muhammed Abder-Rahman al-Mubarakfuri – Cheikh Ubayd ALLAH al-Mubarakfuri ar-Rahmani.
L'auteur a ensuite étudié leurs efforts scientifiques distingués dans ce domaine, et tout cela dans un esprit de modération et d'équité, et avec une critique scientifique honnête et constructive.
";https://www.sifatusafwa.com/fr/biographies/al-mouhaddithoun-min-jama-ah-ahl-al-hadith-fi-hind-wa-jouhoudouhoum.html
184;"ترجمة رائعة لرابع خليفة لرسول الله صلى الله عليه وسلم علي بن أبي طالب رضي الله عنه
";https://www.sifatusafwa.com/fr/biographies/ali-ibn-abi-talib-abd-as-sattar-al-cheikh.html
185;"Les biographies documentées de nombreux compagnons honorables, à savoir : les quatre califes, les chefs d’armée du Prophète -salla ALLAH ‘aleyhi wa sallam-, les quatre AbdALLAH, ceux qui pleuraient beaucoup, les esclaves convertis à l'Islam et les sept martyrs.
Chaque biographie prend soin de mentionner des situations merveilleuses, de grands événements, leurs qualités louables et leurs mérites glorieux.
";https://www.sifatusafwa.com/fr/biographies/asr-as-sahabah-par-abdel-mounim-al-hachimi.html
186;"Dans ce livre, l'auteur a rassemblé les biographies de nombreux Tabi’in, à savoir : les sept juristes de Médine, les juges célèbres, les huit ascètes, les gens de l'épée et de la plume (Mujahidoun et Savants), les érudits de La Mecque et de Kufa, et les grands récitateurs du Noble Coran, avec en plus une biographie de Négus (Najachi).
Toutes ces biographies sont composées d’informations précises et authentiques, documentées depuis des sources de référence.
";https://www.sifatusafwa.com/fr/biographies/asr-at-taabiin-by-abdul-munim-al-hashimi.html
